Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,BB,CG,ER,ERA,G,GS,H,IP,L,R,SO,SV,W
ALPB- 2021,34146,High Point Rockers,163529,1748644,"Casad, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,23,0,28,0,65,4.73,24,19,135,123.2,4,72,91,0,7
ALPB- 2021,34146,High Point Rockers,163529,1750190,"Lawrence, T",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,31,3,23,1,63,4.81,19,19,122,117.2,4,66,80,0,11
ALPB- 2021,34146,High Point Rockers,163529,1750527,"Johnson, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,10,2,15,0,18,4.90,37,0,32,33.0,0,21,29,1,4
ALPB- 2021,34146,High Point Rockers,163529,1750535,"Mordecai, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,0,0,5,0,2,4.90,1,1,3,3.2,0,2,2,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750335,"Hayes, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,7,2,17,0,19,5.34,31,1,40,32.0,4,25,25,0,2
ALPB- 2021,34146,High Point Rockers,163529,1750536,"Garkow, T",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,2,0,9,0,12,5.40,5,5,18,20.0,0,13,29,0,1
ALPB- 2021,34146,High Point Rockers,163529,1750530,"Smith, D",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,1,0,2,0,1,5.40,2,0,3,1.2,0,1,2,0,0
ALPB- 2021,34146,High Point Rockers,163529,1221881,"Chaffee, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,7,2,45,0,33,5.94,45,0,49,50.0,1,40,65,0,3
ALPB- 2021,34146,High Point Rockers,163529,1750519,"Hensley, B",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,41,2,34,2,74,6.07,24,18,146,109.2,9,78,55,0,6
ALPB- 2021,34146,High Point Rockers,163529,1750502,"Knapp, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,15,0,21,0,36,6.15,10,10,61,52.2,3,36,43,0,4
ALPB- 2021,34146,High Point Rockers,163529,1144269,"Stem, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,37,6,45,1,99,7.01,24,24,183,127.0,12,113,103,0,5
ALPB- 2021,34146,High Point Rockers,163529,1750504,"Ogando, N",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,2,1,14,0,12,8.52,15,0,14,12.2,2,13,8,1,1
ALPB- 2021,34146,High Point Rockers,163529,1750524,"Farkas, S",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,0,0,1,0,1,9.00,1,0,2,1.0,0,1,1,0,0
ALPB- 2021,34146,High Point Rockers,163529,1716820,"Kines, G",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,2,0,1,0,1,9.00,1,0,2,1.0,0,1,1,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750512,"Ingram, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,2,0,6,0,7,9.44,6,0,8,6.2,0,7,5,0,1
ALPB- 2021,34146,High Point Rockers,163529,1750044,"Clark, B",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,6,0,14,0,19,9.50,22,0,23,18.0,4,23,19,1,0
ALPB- 2021,34146,High Point Rockers,163529,1750505,"Povse, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,1,0,8,0,12,9.81,11,0,13,11.0,0,17,10,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750521,"Bender, L",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,0,1,2,0,3,20.25,2,0,2,1.1,0,3,3,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750514,"Wright, T",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,1,0,0,0,3,27.00,1,0,4,1.0,0,3,1,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750515,"De La Cruz, E",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146&view=pitching,0,0,4,0,3,81.00,1,0,1,0.1,0,3,0,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750474,"Cingrani, A",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,0,0,1,0,1,1.12,8,0,4,8.0,0,1,14,2,1
ALPB- 2021,34146,Lexington Legends,163530,1750473,"Ravin, J",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,1,0,1,0,2,2.57,7,0,5,7.0,0,2,10,0,0
ALPB- 2021,34146,Lexington Legends,163530,1274217,"Adams, A",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,4,0,11,0,11,2.75,35,0,32,36.0,4,16,35,8,4
ALPB- 2021,34146,Lexington Legends,163530,1750091,"Self, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,8,1,8,0,14,3.00,42,0,45,42.0,3,17,24,9,3
ALPB- 2021,34146,Lexington Legends,163530,1750281,"Hauschild, M",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,4,0,7,0,6,3.68,3,3,15,14.2,2,8,12,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750087,"Gibson, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,5,0,13,0,15,3.71,40,0,40,36.1,2,16,47,1,3
ALPB- 2021,34146,Lexington Legends,163530,1747239,"Beggs, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,6,0,10,0,12,4.15,5,5,25,26.0,0,12,20,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750043,"Almadova, B",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,1,0,4,0,1,4.50,0,0,3,2.0,0,1,1,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750282,"McGowan, K",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,7,0,9,0,11,4.50,5,4,20,22.0,1,11,22,0,4
ALPB- 2021,34146,Lexington Legends,163530,1750484,"Schneider, B",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,7,1,11,0,15,4.60,19,1,27,29.1,0,17,24,0,0
ALPB- 2021,34146,Lexington Legends,163530,1732342,"Westcott, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,2,0,13,0,16,4.69,5,5,28,30.2,2,17,25,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750479,"Osby, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,0,0,2,0,2,5.40,1,1,2,3.1,0,4,1,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750094,"O'Sullivan, L",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,9,1,6,1,27,5.44,10,8,58,44.2,1,27,36,0,4
ALPB- 2021,34146,Lexington Legends,163530,1750084,"Hoover, J",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,30,2,39,0,73,6.06,20,20,141,108.1,1,81,95,0,7
ALPB- 2021,34146,Lexington Legends,163530,1750204,"Friedrich, C",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,3,1,1,0,8,6.17,3,2,17,11.2,0,8,12,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750092,"Jimenez, F",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,2,0,7,0,11,6.18,3,3,20,16.0,0,11,14,0,1
ALPB- 2021,34146,Lexington Legends,163530,1697460,"Johnson, J",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,0,0,7,0,8,6.54,11,0,11,11.0,1,8,6,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750482,"Torres-Perez, B",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,6,1,7,0,19,6.57,5,5,32,26.0,3,21,22,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750090,"Owens, H",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,19,0,94,0,64,6.62,24,17,78,87.0,5,70,107,0,4
ALPB- 2021,34146,Lexington Legends,163530,1750472,"Jeffress, J",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,1,0,18,0,16,6.75,22,0,19,21.1,1,16,26,2,1
ALPB- 2021,34146,Lexington Legends,163530,1750093,"Thompson, J",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,13,0,29,0,39,6.83,36,2,58,51.1,1,40,64,0,4
ALPB- 2021,34146,Lexington Legends,163530,1750085,"Blackwell, S",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,24,1,50,0,68,6.92,30,14,111,88.1,9,77,59,1,6
ALPB- 2021,34146,Lexington Legends,163530,1750112,"Tannenbaum, M",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,1,0,6,0,3,7.36,4,0,6,3.2,0,6,2,0,1
ALPB- 2021,34146,Lexington Legends,163530,1749455,"Koltak, M",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,3,0,13,0,11,7.61,10,1,20,13.0,1,11,5,0,1
ALPB- 2021,34146,Lexington Legends,163530,1750099,"Quillens, B",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,9,1,26,0,31,7.67,34,0,47,36.1,2,36,46,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750488,"Garcia, E",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,21,3,49,1,67,7.69,16,15,117,78.1,5,76,63,0,5
ALPB- 2021,34146,Lexington Legends,163530,1750475,"Harris, T",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,9,1,24,1,32,7.85,13,4,45,36.2,4,37,34,0,4
ALPB- 2021,34146,Lexington Legends,163530,1248404,"Carson, R",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,14,1,25,0,40,8.00,39,0,64,45.0,4,52,33,0,2
ALPB- 2021,34146,Lexington Legends,163530,1696430,"Peden, N",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,1,0,4,0,8,8.00,4,0,12,9.0,0,8,7,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750486,"Myles, H",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,3,0,29,0,31,11.78,15,0,29,23.2,1,33,23,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750483,"Feldman, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,7,1,19,0,36,12.62,6,6,44,25.2,3,41,15,0,0
ALPB- 2021,34146,Lexington Legends,163530,1750487,"Glenn, D",https://baseball.pointstreak.com/team_stats.html?teamid=163530&seasonid=34146&view=pitching,3,0,7,0,18,18.69,3,3,17,8.2,3,18,5,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,790276,"Crosby, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,0,0,4,0,0,0.00,6,0,1,6.0,0,0,11,1,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750309,"Rheault, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,1,0,3,0,0,0.00,7,0,3,7.2,0,0,8,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750308,"Shank, Z",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,0,0,0,0,0,0.00,0,0,1,0.2,0,0,0,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750312,"Echemendia, P",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,5,0,18,0,10,2.57,32,0,28,35.0,0,12,31,0,3
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750291,"Shuman, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,3,1,15,0,10,2.62,33,1,24,34.1,1,11,40,3,3
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750299,"Baumann, G",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,13,2,34,4,39,3.47,17,16,80,101.0,8,41,92,0,4
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750294,"Anderson, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,31,2,51,0,64,3.83,30,25,150,150.1,8,73,140,0,11
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750310,"Overton, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,10,0,15,0,24,4.02,9,9,46,53.2,5,25,56,0,3
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750288,"Davies, H",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,29,1,26,0,47,4.43,15,15,103,95.1,9,51,68,0,4
ALPB- 2019,34130,Lancaster Barnstormers,3613,967250,"Albaladejo, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,24,2,29,1,58,4.77,19,19,123,109.1,12,67,69,0,3
ALPB- 2019,34130,Lancaster Barnstormers,3613,1230841,"Lakind, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,23,2,63,1,76,4.81,29,25,157,142.0,9,83,98,0,7
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750301,"Reed, N",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,13,0,18,0,35,4.97,12,12,76,63.1,5,38,56,0,4
ALPB- 2019,34130,Lancaster Barnstormers,3613,876318,"Granitz, G",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,3,2,32,0,33,5.06,45,4,60,58.2,2,39,24,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750295,"Harper, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,7,1,24,0,18,5.17,37,0,25,31.1,5,26,32,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,960107,"Eppley, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,17,1,12,0,28,5.25,50,0,74,48.0,6,38,36,17,1
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750303,"McCasland, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,4,2,8,0,20,5.34,6,6,39,33.2,5,23,32,0,1
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750302,"Chacin, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,10,0,38,0,34,5.49,41,4,53,55.2,4,35,52,0,1
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750311,"Sawyer, L",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,10,0,29,0,26,5.66,41,0,46,41.1,1,27,31,0,2
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750307,"Marksberry, M",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,9,1,29,0,35,5.69,54,1,58,55.1,4,38,64,1,4
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750293,"Acevedo, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,2,0,21,0,15,6.53,22,0,17,20.2,1,17,15,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1111228,"Gindl, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,2,1,19,0,13,6.62,0,0,16,17.2,2,16,18,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750305,"Vasquez, K",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,3,0,21,0,15,7.23,9,3,22,18.2,2,15,11,0,0
ALPB- 2019,34130,Lancaster Barnstormers,3613,1750313,"Meister, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=34130&view=pitching,0,0,16,0,10,13.50,9,0,5,6.2,0,10,6,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750319,"Dean, P",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,1,0,2,0,1,0.81,2,2,11,11.0,0,1,17,0,1
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1749713,"Latos, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,5,1,9,0,6,1.05,50,0,24,51.0,5,12,39,25,4
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750329,"Lambson, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,4,0,9,0,4,1.35,4,4,17,26.2,1,6,25,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750066,"McAdams, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,0,1,8,0,2,1.54,0,0,7,11.2,0,2,8,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750326,"Choplick, A",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,5,1,23,0,13,2.15,50,0,46,54.1,2,17,66,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750336,"McGovern, K",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,4,1,11,0,6,2.16,4,4,18,25.0,2,6,22,0,1
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1107101,"Munson, K",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,7,1,18,0,13,2.60,34,0,42,45.0,3,19,35,0,2
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1144269,"Stem, C",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,12,3,20,2,22,2.73,12,12,69,72.1,3,23,56,0,4
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750323,"Nunez, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,2,1,7,0,3,2.79,8,0,9,9.2,0,3,10,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1697253,"Thompson, D",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,32,2,27,4,67,3.13,28,28,168,192.2,8,71,162,0,15
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750321,"Dykstra, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,8,1,15,0,17,3.27,39,0,39,46.2,3,20,50,2,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750332,"Knight, D",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,14,0,24,2,33,3.77,13,12,63,78.2,6,34,92,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750334,"Atkins, A",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,1,0,5,0,3,4.50,4,0,7,6.0,0,3,6,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1250534,"Cumpton, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,15,2,34,1,45,4.88,15,15,103,83.0,8,52,73,0,5
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,964709,"Simon, K",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,24,1,30,4,53,4.96,15,15,106,96.0,10,60,57,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750335,"Hayes, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,14,2,61,0,52,4.99,34,10,104,93.2,6,56,57,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1221881,"Chaffee, R",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,11,1,52,0,40,5.19,41,1,67,69.1,4,43,65,1,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750320,"Kelly, M",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,15,0,63,1,53,5.34,20,17,85,89.1,8,61,83,0,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750331,"Thorpe, T",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,20,1,58,0,59,7.04,27,16,95,75.1,7,63,54,1,3
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750337,"Shimo, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,2,1,19,0,15,8.43,14,0,16,16.0,0,15,9,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750338,"Carrell, N",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,1,1,0,0,2,9.00,2,0,4,2.0,0,2,0,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1079401,"DeLuca, E",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,2,0,12,0,7,11.81,4,0,7,5.1,0,11,7,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750324,"Muhammad, E",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,3,2,16,0,17,12.40,11,0,19,12.1,1,18,13,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1246945,"Johnston, A",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,2,0,0,0,4,15.42,3,0,4,2.1,0,5,0,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750333,"Richy, J",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,0,0,1,0,6,16.20,1,1,9,3.1,1,6,2,0,0
ALPB- 2019,34130,Southern Maryland Blue Crabs,3608,1750322,"Lee, B",https://baseball.pointstreak.com/team_stats.html?teamid=3608&seasonid=34130&view=pitching,4,0,8,0,15,17.60,3,3,15,7.2,3,16,2,0,0
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750260,"Bellatti, A",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,0,0,0,0,0,0.00,1,0,0,1.0,0,0,3,0,0
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750269,"Rumbelow, N",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,0,0,3,0,2,0.80,21,0,16,22.1,0,5,31,7,3
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750252,"Runzler, D",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,1,1,3,0,2,1.14,16,0,17,15.2,0,3,17,2,1
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750254,"Eibner, B",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,1,0,5,0,2,2.25,8,0,5,8.0,0,2,8,1,0
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750282,"McGowan, K",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,3,0,8,0,5,2.28,4,4,13,19.2,2,6,18,0,2
ALPB- 2019,34130,Sugar Land Skeeters,34136,1750087,"Gibson, D",https://baseball.pointstreak.com/team_stats.html?teamid=34136&seasonid=34130&view=pitching,5,0,7,0,9,2.40,36,0,24,33.2,2,12,37,0,2
