Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,AB,AVG,BB,CS,DP,E,G,H,HBP,HR,P,R,RBI,SB,SF,SH,SO
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750572,"Summers, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,1,.000,1,0,0,0,2,0,0,0,3B,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1289937,"Machi, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,1,11,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750542,"Ortega, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,1,.000,0,0,0,0,4,0,0,0,P,0,0,0,0,0,1
ALPB- 2021,34146,Charleston Dirty Birds,163527,1747314,"Guzman, L",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,2,.000,0,0,0,1,34,0,0,0,P,0,0,0,0,0,1
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750549,"Harris, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750551,"Figueroa, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,1,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750563,"Farias, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,21,.000,1,0,1,1,11,0,0,0,IF,0,2,0,1,1,5
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750543,"Foriest, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750537,"Leon, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,1,.000,0,0,0,1,11,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750574,"Pence, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750228,"Broadway, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,3,.000,0,0,0,0,39,0,0,0,P,1,1,0,0,0,1
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750557,"Clarke, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,2,.000,0,0,0,1,7,0,0,0,P,0,0,0,0,2,1
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750546,"Povse, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,1,15,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750539,"Moreno, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,2,.000,0,0,0,0,9,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750540,"Cervenka, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750550,"Conger, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,12,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750112,"Tannenbaum, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,5,.000,1,0,0,1,25,0,0,0,P,1,0,0,0,0,4
ALPB- 2021,34146,Charleston Dirty Birds,163527,1002235,"Candelario, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750554,"Vasquez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750548,"Manoah, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750116,"Kubiuk, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,1,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750110,"Cabrera, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,7,.000,0,0,0,0,34,0,0,0,RF,0,0,0,0,0,1
ALPB- 2021,34146,Charleston Dirty Birds,163527,1255450,"Rincon, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,1,28,0,0,0,P,0,0,0,0,1,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750573,"Nival, V",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,5,.000,0,0,1,0,4,0,0,0,OF,0,0,0,0,0,2
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750566,"Byorick, H",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,3,.000,0,0,0,0,2,0,0,0,IF,0,0,0,0,0,2
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750561,"Lovejoy, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,1,.000,1,0,0,0,2,0,0,0,OF,0,0,0,0,0,0
ALPB- 2021,34146,Charleston Dirty Birds,163527,1750351,"Young, P",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=34146,0,0,0,.000,0,0,0,0,13,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750596,"Ingram, C",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,1,1.000,0,0,0,1,13,1,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750585,"Callahan, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,2,.500,1,0,0,1,26,1,0,0,P,1,1,0,0,0,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750365,"Burton, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,1,0,4,.500,1,0,0,1,4,2,0,0,P,2,0,0,0,0,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750604,"Osinski, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,22,1,262,.359,36,4,7,9,68,94,4,13,1B,61,59,8,6,0,41
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750605,"Hampton, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,5,3,143,.350,19,1,0,5,46,50,0,10,OF,39,27,10,2,0,34
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750050,"Powell, H",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,34,5,377,.342,64,4,3,3,100,129,5,10,CF,96,52,35,4,0,54
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750593,"Girand, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,27,.333,3,0,0,2,10,9,1,0,C,4,6,0,0,0,7
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750600,"Garcia, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.333,0,0,1,0,14,1,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750611,"Goco, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.333,2,0,0,0,24,1,0,0,P,2,0,0,0,0,2
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750619,"Knoten, B",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.333,1,0,0,0,12,1,0,0,P,1,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1000805,"Susini, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,22,.318,6,0,0,2,9,7,0,0,C,2,3,0,0,0,4
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750202,"Amarista, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,8,1,147,.313,8,2,2,2,34,46,1,3,SS,25,17,6,0,0,10
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1249662,"Jackson, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,6,1,82,.305,12,0,2,4,20,25,0,3,2B,20,13,2,1,0,18
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750575,"Sucre, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,14,0,152,.296,10,0,7,3,43,45,0,1,C,22,36,0,4,0,7
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1282631,"Escobar, E",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,8,1,175,.286,19,0,4,5,63,50,5,5,C,28,32,0,1,6,29
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750618,"Gomez, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,3,0,70,.286,14,0,2,6,25,20,3,1,IF,12,12,1,2,1,6
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1264796,"Rogers, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,11,1,339,.286,68,1,11,8,95,97,6,20,1B,80,73,7,3,0,48
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750579,"Sale, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,22,2,415,.284,79,4,7,24,120,118,2,34,LF,94,104,13,5,0,96
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750590,"Tapia, E",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,12,0,261,.284,32,0,3,2,99,74,3,17,1B,53,56,0,1,0,77
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750580,"Skole, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,21,2,366,.270,80,5,3,7,116,99,8,23,CF,84,85,30,8,0,122
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1695409,"Geraldo, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,14,2,231,.264,18,3,7,8,72,61,2,7,SS,43,35,10,1,2,50
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750583,"Papi, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,20,1,292,.243,39,0,2,2,79,71,2,14,RF,57,60,8,8,2,57
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1715265,"Howard, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,9,2,144,.243,14,3,2,10,57,35,5,4,2B,28,19,10,0,0,48
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750589,"Romanski, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,3,0,67,.239,4,0,0,3,20,16,0,2,C,7,9,0,0,0,17
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750587,"Cordell, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,4,0,104,.231,20,3,0,0,39,24,2,7,CF,21,23,7,2,0,28
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750606,"Johnson, W",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,3,0,124,.226,24,3,4,1,79,28,2,2,LF,16,14,6,0,2,29
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750610,"Farkas, S",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,5,.200,0,0,0,1,11,1,0,0,P,1,2,0,0,1,3
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750595,"Touron, L",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,1,0,30,.200,2,0,0,0,22,6,0,2,C,4,6,0,0,0,7
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1745418,"Williams, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,2,1,67,.194,10,0,1,1,29,13,1,2,RF,9,6,2,0,0,19
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750608,"Salas, W",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,4,0,103,.194,15,1,5,4,33,20,1,0,SS,12,9,4,2,1,16
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1696381,"Kirwan, W",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,6,.167,0,0,0,0,13,1,0,0,P,1,1,0,1,0,2
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750592,"Earls, K",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,8,.125,1,0,0,0,36,1,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750588,"Kuzia, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,1,.000,0,0,0,0,20,0,1,0,P,1,0,0,0,1,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750598,"Glorius, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750584,"Brice, C",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,2,.000,1,0,0,0,16,0,0,0,P,0,0,0,0,0,2
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750577,"Scott, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,15,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1271725,"Peguero, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,5,.000,0,0,0,1,21,0,0,0,P,0,0,0,0,0,4
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750576,"Harris, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1357705,"Jose, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.000,0,0,0,0,16,0,0,0,P,0,0,0,0,0,2
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750597,"German, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.000,0,0,0,2,17,0,0,0,P,0,0,0,0,0,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750602,"Custodio, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,2,.000,0,0,0,0,27,0,0,0,P,0,0,0,0,1,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750594,"Farfan, O",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,8,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1002235,"Candelario, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750612,"Merkel, A",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,1,.000,0,0,0,2,4,0,0,0,P,0,0,0,0,0,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750607,"Marsili, M",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,1,.000,1,0,0,0,2,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750621,"Polanco, D",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,1,.000,0,0,0,0,10,0,0,0,P,0,0,0,0,0,1
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750617,"Schweppe, I",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750609,"Caporice, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,0,.000,0,0,0,0,5,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750591,"Hart, D",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,2,.000,0,0,0,2,22,0,0,0,P,0,0,0,0,0,2
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750586,"Hovis, P",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,3,.000,1,0,0,0,4,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,Gastonia Honey Hunters,163528,1750581,"Leyer, E",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=34146,0,0,6,.000,0,0,0,0,17,0,0,0,P,0,0,0,0,0,2
ALPB- 2021,34146,High Point Rockers,163529,1750507,"Karalus, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,1,1.000,0,0,0,0,6,1,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750498,"Crawford, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,1,1.000,0,0,0,0,21,1,0,0,P,1,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750532,"Patane, T",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,5,.400,0,0,0,0,2,2,0,0,1B,0,1,0,0,0,1
ALPB- 2021,34146,High Point Rockers,163529,1750493,"Morrison, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,1,0,27,.370,7,0,1,1,9,10,0,3,1B,7,9,0,1,0,3
ALPB- 2021,34146,High Point Rockers,163529,1750186,"Russell, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,20,1,283,.360,35,1,1,15,74,102,6,7,3B,58,48,21,7,0,26
ALPB- 2021,34146,High Point Rockers,163529,1750503,"Nidiffer, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,3,.333,1,0,0,0,2,1,0,0,1B,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750528,"Taylor, A",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,3,1,52,.327,12,0,2,0,18,17,0,1,OF,11,10,3,3,0,9
ALPB- 2021,34146,High Point Rockers,163529,1750523,"Arroyo, E",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,4,0,79,.316,10,0,1,2,22,25,2,1,IF,11,9,3,1,0,9
ALPB- 2021,34146,High Point Rockers,163529,1750513,"Downs, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,21,1,337,.300,48,2,6,5,91,101,19,22,1B,72,81,7,5,0,75
ALPB- 2021,34146,High Point Rockers,163529,1750161,"Latimore, F",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,3,0,128,.297,20,1,4,1,39,38,3,6,LF,25,21,4,3,0,30
ALPB- 2021,34146,High Point Rockers,163529,1750033,"Cardullo, S",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,20,0,325,.289,57,2,9,12,91,94,18,20,1B,73,76,16,7,1,46
ALPB- 2021,34146,High Point Rockers,163529,1750290,"Martinez, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,12,1,192,.286,22,0,4,5,51,55,0,4,2B,22,30,5,2,1,27
ALPB- 2021,34146,High Point Rockers,163529,1750506,"Field, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,20,4,350,.283,48,4,4,5,84,99,3,13,LF,75,54,11,3,0,60
ALPB- 2021,34146,High Point Rockers,163529,1750074,"Trejo, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,4,0,82,.280,11,1,1,1,26,23,1,6,OF,16,17,6,2,0,21
ALPB- 2021,34146,High Point Rockers,163529,1110633,"Alfonzo, G",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,22,1,352,.273,37,3,16,16,101,96,4,2,SS,51,49,10,1,3,52
ALPB- 2021,34146,High Point Rockers,163529,1750501,"Gonzalez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,7,0,120,.267,24,3,3,3,46,32,0,2,CF,24,12,7,1,3,29
ALPB- 2021,34146,High Point Rockers,163529,1088919,"McOwen, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,21,3,333,.267,50,2,6,2,110,89,3,7,OF,55,61,8,5,0,59
ALPB- 2021,34146,High Point Rockers,163529,1750525,"DiSarcina, G",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,5,1,167,.257,13,1,2,10,71,43,1,5,SS,27,28,4,2,0,51
ALPB- 2021,34146,High Point Rockers,163529,1750253,"Mitchell, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,20,2,360,.242,76,2,0,6,114,87,6,14,CF,67,66,27,3,0,136
ALPB- 2021,34146,High Point Rockers,163529,1750511,"Levy, S",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,18,1,300,.237,58,1,8,6,102,71,15,11,C,61,52,2,6,0,79
ALPB- 2021,34146,High Point Rockers,163529,1750518,"Norris, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,3,0,89,.236,15,2,1,1,52,21,2,2,OF,14,13,1,1,0,27
ALPB- 2021,34146,High Point Rockers,163529,1750531,"Gulino, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,3,0,118,.229,17,1,3,2,40,27,0,2,C,14,17,1,2,1,33
ALPB- 2021,34146,High Point Rockers,163529,1750040,"Moore, L",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,3,1,91,.209,22,0,0,2,30,19,2,3,C,15,12,0,1,1,31
ALPB- 2021,34146,High Point Rockers,163529,1750517,"Nieporte, Q",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,1,0,25,.200,3,0,1,3,9,5,1,0,1B,2,4,1,1,0,3
ALPB- 2021,34146,High Point Rockers,163529,1750527,"Johnson, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,1,0,41,.171,6,0,0,1,61,7,1,0,P,6,0,0,0,0,14
ALPB- 2021,34146,High Point Rockers,163529,1750526,"Farias, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,36,.167,4,0,2,0,27,6,1,0,C,6,4,0,0,0,8
ALPB- 2021,34146,High Point Rockers,163529,1221881,"Chaffee, R",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,6,.167,0,0,0,0,46,1,0,0,P,0,1,0,0,1,1
ALPB- 2021,34146,High Point Rockers,163529,1750520,"Centracchio, B",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,7,.143,0,0,0,0,4,1,1,0,1B,2,0,0,0,0,4
ALPB- 2021,34146,High Point Rockers,163529,1750533,"Blakeney, N",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,2,0,16,.125,1,0,0,1,14,2,1,0,3B,2,2,0,0,0,5
ALPB- 2021,34146,High Point Rockers,163529,1750534,"Uskali, N",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,2,.000,1,0,1,0,7,0,0,0,P,1,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750524,"Farkas, S",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750512,"Ingram, C",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750499,"Fasola, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,13,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750497,"Edmondson, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,5,.000,2,0,0,0,3,0,0,0,OF,1,0,0,0,0,2
ALPB- 2021,34146,High Point Rockers,163529,1750519,"Hensley, B",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,6,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750515,"De La Cruz, E",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750508,"Gainey, J",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,20,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750505,"Povse, M",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,11,0,0,0,P,0,0,0,0,0,0
ALPB- 2021,34146,High Point Rockers,163529,1750494,"Robertson, D",https://baseball.pointstreak.com/team_stats.html?teamid=163529&seasonid=34146,0,0,0,.000,0,0,0,0,2,0,0,0,P,0,0,0,0,0,0
